timestamp,station_id,statistical_anomaly_score,isolation_forest_raw,isolation_forest_norm,autoencoder_raw,autoencoder_norm,temporal_score,cross_sensor_score,hybrid_score,evidence_strength,evidence_reasons,sensor_fault_score,genuine_weather_score,evidence_conflict_score,final_classification,fault_type_inferred,trust_score,explanations
2024-05-14 19:55:00,CWPRS campus,0.0839,0.0489138284575598,1.0,27.809505,1.0,0.0,0.0,0.8083899999999999,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.0,SENSOR_FAULT,DROPOUT,44.0,Autoencoder reconstruction error is extremely high.
2024-05-14 20:00:00,CWPRS campus,0.0793,0.0596284110895698,1.0,27.802153,1.0,0.0,0.0,0.80793,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.0,SENSOR_FAULT,DROPOUT,44.0,Autoencoder reconstruction error is extremely high.
2024-05-14 20:05:00,CWPRS campus,0.0929,0.0336456940430333,0.9548361275466556,14.355623,1.0,0.0,0.0,0.7957408382639967,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.04516387245334441,SENSOR_FAULT,DROPOUT,43.1,Autoencoder reconstruction error is extremely high.
2024-05-14 20:10:00,CWPRS campus,0.0479,0.0270476559278479,0.8999929857775321,10.165634,1.0,0.0,0.0,0.7747878957332597,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.10000701422246794,SENSOR_FAULT,DROPOUT,42.0,Autoencoder reconstruction error is extremely high.
2024-05-14 20:15:00,CWPRS campus,0.0489,0.0191835929310674,0.8346265974232203,5.744587,1.0,0.0,0.0,0.7552779792269662,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.16537340257677968,SENSOR_FAULT,DROPOUT,40.7,Autoencoder reconstruction error is extremely high.
2024-05-14 20:20:00,CWPRS campus,0.1056,-0.0066262074456273,0.6200945628425003,3.4825566,1.0,0.0,0.0,0.6965883688527501,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.3799054371574997,SENSOR_FAULT,DROPOUT,36.4,Autoencoder reconstruction error is extremely high.
2024-05-14 20:25:00,CWPRS campus,0.0779,-0.0082704793559013,0.6064273126830018,3.5702107,1.0,0.0,0.0,0.6897181938049005,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.39357268731699824,SENSOR_FAULT,DROPOUT,36.1,Autoencoder reconstruction error is extremely high.
2024-05-14 20:30:00,CWPRS campus,0.101,-0.0094329809259746,0.5967645557693019,3.8598824,1.0,0.0,0.0,0.6891293667307905,HIGH,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.4032354442306981,SENSOR_FAULT,DROPOUT,35.9,Autoencoder reconstruction error is extremely high.
2024-05-14 20:35:00,CWPRS campus,0.134,0.0032992960289703,0.7025957222302406,3.7895525,1.0,0.0,0.0,0.7241787166690722,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.2974042777697594,SENSOR_FAULT,DROPOUT,38.1,Autoencoder reconstruction error is extremely high.
2024-05-14 20:40:00,CWPRS campus,0.0283,-0.0052274118565018,0.6317214045583541,3.1823187,1.0,0.0,0.0,0.6923464213675062,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.3682785954416459,SENSOR_FAULT,DROPOUT,36.6,Autoencoder reconstruction error is extremely high.
2024-05-14 20:45:00,CWPRS campus,0.0622,-0.025212512444006,0.4656044944016597,3.604421,1.0,0.0,0.0,0.6459013483204978,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.5343955055983403,SENSOR_FAULT,DROPOUT,33.3,Autoencoder reconstruction error is extremely high.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 20:50:00,CWPRS campus,0.0441,-0.0238167631131294,0.4772060155040086,3.8291883,1.0,0.0,0.0,0.6475718046512026,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.5227939844959915,SENSOR_FAULT,DROPOUT,33.5,Autoencoder reconstruction error is extremely high.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 20:55:00,CWPRS campus,0.0673,-0.0276637469036191,0.4452297410839235,3.4793863,1.0,0.0,0.0,0.640298922325177,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.5547702589160766,SENSOR_FAULT,DROPOUT,32.9,Autoencoder reconstruction error is extremely high.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 21:00:00,CWPRS campus,0.0559,-0.0247819774134667,0.4691831178203541,3.4351494,1.0,0.0,0.0,0.6463449353461063,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.530816882179646,SENSOR_FAULT,DROPOUT,33.4,Autoencoder reconstruction error is extremely high.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 21:05:00,CWPRS campus,0.1665,-0.0178535922174101,0.526772116990262,3.4044702,1.0,1.0,0.0,0.7246816350970786,HIGH,"[""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]",0.8,0.2,0.47322788300973795,SENSOR_FAULT,DROPOUT,34.5,Autoencoder reconstruction error is extremely high.; Only one sensor is exhibiting abnormal behavior.
2024-05-14 21:10:00,CWPRS campus,0.1203,-0.0198559551055235,0.5101284011115534,3.0161455,1.0,0.0,0.0,0.6650685203334661,HIGH,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.48987159888844656,SENSOR_FAULT,DROPOUT,34.2,Autoencoder reconstruction error is extremely high.
2024-05-14 21:15:00,CWPRS campus,0.0919,-0.0002371796055906,0.6732004033182594,2.0888171,1.0,0.0,0.0,0.7111501209954778,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.32679959668174063,SENSOR_FAULT,DROPOUT,37.5,Autoencoder reconstruction error is extremely high.
2024-05-14 21:20:00,CWPRS campus,0.0671,-0.0125045733777478,0.5712333634135216,2.4833152,1.0,0.0,0.0,0.6780800090240564,HIGH,"[""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.4287666365864784,SENSOR_FAULT,DROPOUT,35.4,Autoencoder reconstruction error is extremely high.
2024-05-14 21:25:00,CWPRS campus,0.0565,-0.0017997968278719,0.6602118700063322,2.0899951,1.0,0.0,0.0,0.7037135610018996,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.3397881299936678,SENSOR_FAULT,DROPOUT,37.2,Autoencoder reconstruction error is extremely high.
2024-05-14 21:30:00,CWPRS campus,0.0715,3.012482010700257e-05,0.675422247790529,1.9109906,1.0,0.0,0.0,0.7097766743371586,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.32457775220947105,SENSOR_FAULT,DROPOUT,37.5,Autoencoder reconstruction error is extremely high.
2024-05-14 21:35:00,CWPRS campus,0.0229,-0.007616436345586,0.6118637428629475,1.1217346,1.0,0.0,0.0,0.6858491228588842,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]",0.8,0.0,0.38813625713705247,SENSOR_FAULT,DROPOUT,36.2,Autoencoder reconstruction error is extremely high.
2024-05-14 21:40:00,CWPRS campus,0.275,-0.0144940945628692,0.5546963882546226,0.9437504,1.0,1.0,1.0,0.7939089164763868,HIGH,"[""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline."", ""Concurrent multi-sensor abnormality detected.""]",0.8,0.8,0.6400000000000001,SENSOR_FAULT,MULTIVARIATE_INCONSISTENCY,43.2,Autoencoder reconstruction error is extremely high.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 21:45:00,CWPRS campus,0.1309,-0.0263873253004864,0.4558394056108177,0.593367,1.0,1.0,0.0,0.6998418216832454,HIGH,"[""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]",0.8,0.2,0.5441605943891823,SENSOR_FAULT,DROPOUT,33.1,Autoencoder reconstruction error is extremely high.; Only one sensor is exhibiting abnormal behavior.; Evidence is conflicting (ML models disagree or weather/fault signals overlap).
2024-05-14 21:50:00,CWPRS campus,0.1095,-0.0273143962244406,0.4481335571108772,0.05447089,0.14150375,0.0,0.0,0.2161419427722249,LOW,[],0.15397783642217544,0.17169925,0.3066298071108772,GENUINE_WEATHER,NONE,83.1,Behavior appears normal and consistent.
2024-05-14 21:55:00,CWPRS campus,0.03,-0.0338027835706143,0.3942018366710969,0.0467756,0.11874105,0.0,0.0,0.1806310761826225,LOW,[],0.12046268233421939,0.17625179000000002,0.27546078667109686,GENUINE_WEATHER,NONE,86.1,Behavior appears normal and consistent.
2024-05-14 22:00:00,CWPRS campus,0.0477,-0.0334144124314541,0.3974299922337295,0.058465272,0.15331917,0.0,0.0,0.2006585802254128,LOW,[],0.1350217494467459,0.169336166,0.24411082223372949,GENUINE_WEATHER,NONE,85.7,Behavior appears normal and consistent.
2024-05-14 22:05:00,CWPRS campus,0.0338,-0.0398539729842494,0.3439041219428322,0.057267018,0.14977472,0.0,0.0,0.181438594235037,LOW,[],0.12047324038856645,0.170045056,0.1941294019428322,GENUINE_WEATHER,NONE,87.7,Behavior appears normal and consistent.
2024-05-14 22:10:00,CWPRS campus,0.0819,-0.0299747489704128,0.4260206047065196,0.054817643,0.14252944,0.0,0.0,0.2072609028651457,LOW,[],0.14434295294130392,0.171494112,0.2834911647065196,GENUINE_WEATHER,NONE,84.2,Behavior appears normal and consistent.
2024-05-14 22:15:00,CWPRS campus,0.1032,-0.0268764221811434,0.4517740138843026,0.043350186,0.10860864,0.0,0.0,0.2001565245304812,LOW,[],0.14357739477686052,0.17827827200000002,0.34316537388430257,GENUINE_WEATHER,NONE,83.1,Behavior appears normal and consistent.
2024-05-14 22:20:00,CWPRS campus,0.1629,-0.0217637764857729,0.4942705178134293,0.025713962,0.0564406,1.0,0.0,0.242791454975386,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.4483662835626859,0.38871188,0.4378299178134293,UNCERTAIN,SPIKE,59.9,Behavior appears normal and consistent.
2024-05-14 22:25:00,CWPRS campus,0.0485,-0.0174559489956883,0.5300773424529992,0.036012802,0.08690462,0.0,0.0,0.2073255140430916,LOW,[],0.14178685449059986,0.18261907600000002,0.4431727224529992,UNCERTAIN,UNKNOWN,81.2,Behavior appears normal and consistent.
2024-05-14 22:30:00,CWPRS campus,0.0043,-0.0341547295397075,0.3912764484964472,0.03960018,0.09751611,0.0,0.0,0.1665709905637103,LOW,[],0.10837012269928945,0.180496778,0.2937603384964472,GENUINE_WEATHER,NONE,86.5,Behavior appears normal and consistent.
2024-05-14 22:35:00,CWPRS campus,0.092,-0.015974527640573,0.5423909726533783,0.04334638,0.10859738,0.0,0.0,0.226215983247563,LOW,[],0.15945740853067567,0.17828052400000002,0.43379359265337836,UNCERTAIN,UNKNOWN,80.2,Behavior appears normal and consistent.
2024-05-14 22:40:00,CWPRS campus,0.0989,-0.0326059934215695,0.4041496015469766,0.027770923,0.0625251,0.0,0.0,0.1623974309671084,LOW,[],0.11936745030939533,0.18749498,0.3416245015469766,GENUINE_WEATHER,NONE,84.8,Behavior appears normal and consistent.
2024-05-14 22:45:00,CWPRS campus,0.063,-0.0383691471080937,0.3562460506505571,0.034913648,0.08365332,0.0,0.0,0.1550004768713355,LOW,[],0.10894520613011141,0.183269336,0.2725927306505571,GENUINE_WEATHER,NONE,86.9,Behavior appears normal and consistent.
2024-05-14 22:50:00,CWPRS campus,0.1149,-0.0412514602339524,0.332288155193623,0.051890537,0.13387106,0.0,0.0,0.1781119783531117,LOW,[],0.1295989490387246,0.17322578800000002,0.198417095193623,GENUINE_WEATHER,NONE,87.0,Behavior appears normal and consistent.
2024-05-14 22:55:00,CWPRS campus,0.1335,-0.0470908766873099,0.2837507053017561,0.030190634,0.06968262,1.0,0.0,0.1833165218234045,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.4043549270603512,0.386063476,0.2140680853017561,GENUINE_WEATHER,NONE,67.4,Behavior appears normal and consistent.
2024-05-14 23:00:00,CWPRS campus,0.145,-0.0216440030188897,0.4952660793894286,0.028490245,0.06465286,0.0,0.0,0.1954062538991497,LOW,[],0.14744907387788575,0.187069428,0.43061321938942865,UNCERTAIN,UNKNOWN,81.1,Behavior appears normal and consistent.
2024-05-14 23:05:00,CWPRS campus,0.077,-0.0319600993335961,0.4095182975769431,0.031085746,0.07233037,0.0,0.0,0.1667206745457765,LOW,[],0.11900277051538863,0.18553392600000002,0.33718792757694305,GENUINE_WEATHER,NONE,84.9,Behavior appears normal and consistent.
2024-05-14 23:10:00,CWPRS campus,0.0637,-0.0123982072146881,0.5721174829742582,0.041249637,0.10239521,0.0,0.0,0.2292028482371947,LOW,[],0.15788205959485166,0.179520958,0.4697222729742582,UNCERTAIN,UNKNOWN,79.6,Behavior appears normal and consistent.
2024-05-14 23:15:00,CWPRS campus,0.0424,-0.027491932162019,0.4466578716989791,0.044758156,0.11277343,0.0,0.0,0.1946240781735311,LOW,[],0.13164360333979583,0.17744531400000002,0.3338844416989791,GENUINE_WEATHER,NONE,84.1,Behavior appears normal and consistent.
2024-05-14 23:20:00,CWPRS campus,0.2577,-0.0223337244043424,0.4895330892091322,0.04262762,0.10647129,1.0,0.0,0.2758655731000104,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.4813880048418264,0.378705742,0.3830617992091322,GENUINE_WEATHER,NONE,58.6,Behavior appears normal and consistent.
2024-05-14 23:25:00,CWPRS campus,0.1042,-0.0150376413275323,0.5501784070377574,0.04952165,0.12686387,0.0,0.0,0.2389054556335516,LOW,[],0.1689348424075515,0.17462722600000002,0.42331453703775745,UNCERTAIN,UNKNOWN,79.7,Behavior appears normal and consistent.
2024-05-14 23:30:00,CWPRS campus,0.0609,-0.042402495580343,0.3227207059638157,0.051536266,0.13282311,0.0,0.0,0.1693177666025297,LOW,[],0.11657107419276314,0.173435378,0.1898975959638157,GENUINE_WEATHER,NONE,88.0,Behavior appears normal and consistent.
2024-05-14 23:35:00,CWPRS campus,0.0907,-0.0332893560538439,0.3984694655630251,0.057291668,0.14984763,0.0,0.0,0.2035346530119556,LOW,[],0.14278818211260502,0.17003047400000001,0.24862183556302508,GENUINE_WEATHER,NONE,85.0,Behavior appears normal and consistent.
2024-05-14 23:40:00,CWPRS campus,0.1461,-0.0210456424791453,0.5002396747729904,0.05919391,0.15547447,1.0,0.0,0.2924191369647302,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.47591027595459806,0.36890510600000004,0.34476520477299033,GENUINE_WEATHER,NONE,59.8,Behavior appears normal and consistent.
2024-05-14 23:45:00,CWPRS campus,0.0517,-0.0277075725407019,0.4448654607348719,0.056876794,0.14862043,0.0,0.0,0.2129398515478694,LOW,[],0.1438992211469744,0.170275914,0.29624503073487185,GENUINE_WEATHER,NONE,84.0,Behavior appears normal and consistent.
2024-05-14 23:50:00,CWPRS campus,0.0203,-0.0177625995158235,0.5275284517591661,0.037534054,0.0914045,0.0,0.0,0.2059907843394716,LOW,[],0.13698704035183323,0.18171910000000002,0.4361239517591661,UNCERTAIN,UNKNOWN,81.7,Behavior appears normal and consistent.
2024-05-14 23:55:00,CWPRS campus,0.0221,-0.0295178702229178,0.4298181980945451,0.05074543,0.13048382,0.0,0.0,0.1963973699455792,LOW,[],0.12952878561890901,0.17390323600000002,0.2993343780945451,GENUINE_WEATHER,NONE,84.9,Behavior appears normal and consistent.
2024-05-15 00:00:00,CWPRS campus,0.0779,-0.0236514673095509,0.4785799604602574,0.13462889,0.37861156,0.0,0.0,0.3406697704561924,LOW,[],0.22487946009205148,0.12427768800000001,0.0999684004602574,GENUINE_WEATHER,NONE,82.3,Behavior appears normal and consistent.
2024-05-15 00:05:00,CWPRS campus,0.1764,-0.0288139452827773,0.4356692487573317,0.1636974,0.4645964,1.0,0.0,0.4306389699892906,MEDIUM,"[""Abrupt temporal deviation from rolling baseline.""]",0.5617927697514663,0.30708072000000003,0.1725157282260745,SENSOR_FAULT,UNKNOWN,57.2,Behavior appears normal and consistent.
2024-05-15 00:10:00,CWPRS campus,0.1223,-0.0239953295642647,0.4757217644245425,0.16828276,0.47815987,0.0,0.0,0.3940264666661918,LOW,[],0.26305231388490846,0.104368026,0.02745425073490029,GENUINE_WEATHER,NONE,81.0,Behavior appears normal and consistent.
2024-05-15 00:15:00,CWPRS campus,0.0678,-0.0343255505672667,0.389856577669994,0.20938195,0.5997315,0.0,0.0,0.4236027257595706,MEDIUM,[],0.27145076553399883,0.0800537,0.209874922330006,GENUINE_WEATHER,NONE,76.8,Behavior appears normal and consistent.
2024-05-15 00:20:00,CWPRS campus,0.1696,-0.0245120749700615,0.4714265571138369,0.121071205,0.33850786,1.0,0.0,0.3776418975836368,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.5297576694227674,0.332298428,0.17603764077012926,SENSOR_FAULT,SPIKE,59.4,Behavior appears normal and consistent.
2024-05-15 00:25:00,CWPRS campus,0.0703,-0.0490117981815316,0.267783933362004,0.14533497,0.4102802,0.0,0.0,0.2925052789380064,LOW,[],0.19070084667240078,0.11794396000000001,0.14249626663799597,GENUINE_WEATHER,NONE,83.8,Behavior appears normal and consistent.
2024-05-15 00:30:00,CWPRS campus,0.0,-0.0572427064919152,0.1993683129192978,0.11531263,0.32147396,0.0,0.0,0.2205474719298359,LOW,[],0.13631585058385956,0.135705208,0.1221056470807022,GENUINE_WEATHER,NONE,88.0,Behavior appears normal and consistent.
2024-05-15 00:35:00,CWPRS campus,0.0868,-0.0531996538032319,0.2329743194191958,0.11495475,0.32041535,0.0,0.0,0.2387799697330387,LOW,[],0.16007946888383917,0.13591693000000002,0.08744103058080419,GENUINE_WEATHER,NONE,87.0,Behavior appears normal and consistent.
2024-05-15 00:40:00,CWPRS campus,0.0,-0.0541151202891508,0.2253649274460611,0.09548569,0.26282576,0.0,0.0,0.1990223568663638,LOW,[],0.12392071348921223,0.147434848,0.03746083255393892,GENUINE_WEATHER,NONE,90.6,Behavior appears normal and consistent.
2024-05-15 00:45:00,CWPRS campus,0.25,-0.0401716751533913,0.3412633695254569,0.07031991,0.18838526,1.0,0.0,0.2715716424003197,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.47476825190509137,0.36232294800000003,0.17201943264705932,GENUINE_WEATHER,NONE,63.3,Behavior appears normal and consistent.
2024-05-15 00:50:00,CWPRS campus,0.0,-0.0353025237618098,0.3817359396140171,0.0991815,0.273758,0.0,0.0,0.2513997789716837,LOW,[],0.15847458792280344,0.14524840000000003,0.10797793961401708,GENUINE_WEATHER,NONE,86.7,Behavior appears normal and consistent.
2024-05-15 00:55:00,CWPRS campus,0.0164,-0.0601379651840205,0.1753028134272633,0.0862742,0.23557812,0.0,0.0,0.1720199039055746,LOW,[],0.10901399868545267,0.15288437600000002,0.06027530657273669,GENUINE_WEATHER,NONE,91.2,Behavior appears normal and consistent.
2024-05-15 01:00:00,CWPRS campus,0.1406,-0.0715156210060798,0.0807313089351336,0.08417508,0.22936891,1.0,0.0,0.2029638477772617,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.4130769347870267,0.354126218,0.1486376010648664,GENUINE_WEATHER,NONE,68.1,Behavior appears normal and consistent.
2024-05-15 01:05:00,CWPRS campus,0.1709,-0.0625214935640579,0.1554908355976309,0.095498465,0.26286355,1.0,0.0,0.2451690239842285,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.44413723211952616,0.34742729,0.15430539494338794,GENUINE_WEATHER,NONE,65.8,Behavior appears normal and consistent.
2024-05-15 01:10:00,CWPRS campus,0.1219,-0.0645810160791118,0.1383720067430583,0.08907386,0.24385953,0.0,0.0,0.1756313667705371,LOW,[],0.12521226034861166,0.15122809400000004,0.10548752325694169,GENUINE_WEATHER,NONE,89.1,Behavior appears normal and consistent.
2024-05-15 01:15:00,CWPRS campus,0.0564,-0.0676473866900108,0.1128842185256542,0.09164416,0.2514625,0.0,0.0,0.1652365102409619,LOW,[],0.10929559370513083,0.14970750000000002,0.13857828147434578,GENUINE_WEATHER,NONE,89.6,Behavior appears normal and consistent.
2024-05-15 01:20:00,CWPRS campus,0.0,-0.0641419218813872,0.1420217742823499,0.10187059,0.28171232,0.0,0.0,0.1834626939983051,LOW,[],0.11291805085646998,0.143657536,0.1396905457176501,GENUINE_WEATHER,NONE,89.3,Behavior appears normal and consistent.
2024-05-15 01:25:00,CWPRS campus,0.0,-0.0515874482107986,0.2463750331348834,0.103363074,0.28612712,0.0,0.0,0.2169760700686769,LOW,[],0.13511314262697668,0.14277457600000001,0.03975208686511661,GENUINE_WEATHER,NONE,89.7,Behavior appears normal and consistent.
2024-05-15 01:30:00,CWPRS campus,0.0,-0.074238644414684,0.0580974356183029,0.054462407,0.14147866,0.0,0.0,0.0881685595467274,LOW,[],0.05406308512366058,0.17170426800000002,0.08338122438169711,GENUINE_WEATHER,NONE,94.5,Behavior appears normal and consistent.
2024-05-15 01:35:00,CWPRS campus,0.0387,-0.0511856018990182,0.2497151948407777,0.0710273,0.19047771,0.0,0.0,0.1740234154234972,LOW,[],0.11482635196815554,0.161904458,0.059237484840777704,GENUINE_WEATHER,NONE,90.8,Behavior appears normal and consistent.
2024-05-15 01:40:00,CWPRS campus,0.0,-0.0550374963466641,0.2176981028531225,0.06103963,0.16093412,0.0,0.0,0.1457764910642573,LOW,[],0.0918198565706245,0.167813176,0.05676398285312248,GENUINE_WEATHER,NONE,92.4,Behavior appears normal and consistent.
2024-05-15 01:45:00,CWPRS campus,0.1088,-0.0669781113517846,0.1184472603899382,0.040020507,0.098759435,0.0,0.0,0.0957938956756038,LOW,[],0.07507728257798765,0.180248113,0.0196878253899382,GENUINE_WEATHER,NONE,94.4,Behavior appears normal and consistent.
2024-05-15 01:50:00,CWPRS campus,0.1446,-0.0589425922138695,0.1852387986587047,0.047909506,0.122095145,1.0,0.0,0.1810792122401762,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.40259630323174095,0.37558097100000004,0.15120751048878772,GENUINE_WEATHER,NONE,68.8,Behavior appears normal and consistent.
2024-05-15 01:55:00,CWPRS campus,0.275,-0.0373067453765099,0.3650767739297867,0.0643646,0.1707694,1.0,1.0,0.3224077289009666,LOW,"[""Abrupt temporal deviation from rolling baseline."", ""Concurrent multi-sensor abnormality detected.""]",0.17924617478595734,0.96584612,0.19430737392978673,GENUINE_WEATHER,NONE,100.0,"Multiple sensors show coordinated, consistent changes."
2024-05-15 02:00:00,CWPRS campus,0.1007,-0.0319345822297474,0.4097303967069385,0.062410545,0.1649893,0.0,0.0,0.2154837653228878,LOW,[],0.1515828693413877,0.16700214000000002,0.2447410967069385,GENUINE_WEATHER,NONE,84.5,Behavior appears normal and consistent.
2024-05-15 02:05:00,CWPRS campus,0.1539,-0.0314902309554351,0.4134238612651861,0.066690594,0.1776497,1.0,0.0,0.2782420116806041,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.4667596822530372,0.36447006000000004,0.2357741612651861,GENUINE_WEATHER,NONE,62.6,Behavior appears normal and consistent.
2024-05-15 02:10:00,CWPRS campus,0.0547,-0.0348587024612305,0.385424999010599,0.06573067,0.17481025,0.0,0.0,0.2085026225197423,LOW,[],0.1404680748021198,0.16503795000000002,0.210614749010599,GENUINE_WEATHER,NONE,86.0,Behavior appears normal and consistent.
2024-05-15 02:15:00,CWPRS campus,0.0336,-0.0479163445730791,0.2768893850888718,0.05100752,0.13125908,0.0,0.0,0.1520563574005934,LOW,[],0.10147560101777436,0.17374818400000003,0.1456303050888718,GENUINE_WEATHER,NONE,90.0,Behavior appears normal and consistent.
2024-05-15 02:20:00,CWPRS campus,0.0373,-0.0528913913898226,0.2355366082307431,0.05710886,0.14930688,0.0,0.0,0.1490444216929892,LOW,[],0.09935938564614862,0.17013862400000002,0.0862297282307431,GENUINE_WEATHER,NONE,91.3,Behavior appears normal and consistent.
2024-05-15 02:25:00,CWPRS campus,0.0061,-0.0613950987003107,0.1648534722059772,0.054122627,0.14047359,0.0,0.0,0.1203028363123478,LOW,[],0.07633277144119544,0.171905282,0.0243798822059772,GENUINE_WEATHER,NONE,94.2,Behavior appears normal and consistent.
2024-05-15 02:30:00,CWPRS campus,0.0,-0.0731427237986919,0.0672067691294622,0.04619098,0.117011726,0.0,0.0,0.0786678936901173,LOW,[],0.04854487162589244,0.1765976548,0.04980495687053779,GENUINE_WEATHER,NONE,95.6,Behavior appears normal and consistent.
2024-05-15 02:35:00,CWPRS campus,0.0341,-0.0703114507473965,0.090740417560793,0.0323772,0.07615049,0.0,0.0,0.0687073711850813,LOW,[],0.0478132305121586,0.184769902,0.014589927560792998,GENUINE_WEATHER,NONE,96.4,Behavior appears normal and consistent.
2024-05-15 02:40:00,CWPRS campus,0.1581,-0.0629606776231687,0.1518403211271069,0.056155384,0.1464865,1.0,0.0,0.1846053492711574,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.40593401422542136,0.37070270000000005,0.15048083509520213,GENUINE_WEATHER,NONE,68.6,Behavior appears normal and consistent.
2024-05-15 02:45:00,CWPRS campus,0.1354,-0.0614816933587443,0.1641336941377074,0.037275054,0.09063837,1.0,0.0,0.1580992929022238,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.3870982498275415,0.38187232600000004,0.14782210905217238,GENUINE_WEATHER,NONE,69.9,Behavior appears normal and consistent.
2024-05-15 02:50:00,CWPRS campus,0.1149,-0.0735374588898183,0.063925716157963,0.031055698,0.072241485,0.0,0.0,0.0667884574068218,LOW,[],0.0574375887315926,0.185551703,0.010657642405360617,GENUINE_WEATHER,NONE,95.8,Behavior appears normal and consistent.
2024-05-15 02:55:00,CWPRS campus,0.0686,-0.0670941940972503,0.1174823762296185,0.015730169,0.026908483,0.0,0.0,0.0555589545470042,LOW,[],0.0452890201459237,0.1946183034,0.09057389322961851,GENUINE_WEATHER,NONE,95.0,Behavior appears normal and consistent.
2024-05-15 03:00:00,CWPRS campus,0.0,-0.0567303356850171,0.2036271583988962,0.02133532,0.043488555,0.0,0.0,0.0828324248479216,LOW,[],0.053771998179779235,0.19130228900000001,0.16013860339889618,GENUINE_WEATHER,NONE,93.0,Behavior appears normal and consistent.
2024-05-15 03:05:00,CWPRS campus,0.2091,-0.0617481426717162,0.1619189573946786,0.022846675,0.047959145,1.0,0.0,0.1434652597976682,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.3885915349789357,0.390408171,0.15170931043720884,GENUINE_WEATHER,NONE,69.8,Behavior appears normal and consistent.
2024-05-15 03:10:00,CWPRS campus,0.0,-0.0725094542287337,0.0724705296893404,0.022502646,0.046941508,0.0,0.0,0.0452119127106513,LOW,[],0.02857655833786808,0.19061169840000003,0.025529021689340396,GENUINE_WEATHER,NONE,97.5,Behavior appears normal and consistent.
2024-05-15 03:15:00,CWPRS campus,0.1378,-0.0546014882990669,0.2213222181961093,0.032292884,0.07590108,1.0,0.0,0.1681272072829352,LOW,"[""Abrupt temporal deviation from rolling baseline.""]",0.39459476763922186,0.38481978400000005,0.15184787325045557,GENUINE_WEATHER,NONE,69.3,Behavior appears normal and consistent.
