statistical_anomaly_score,isolation_forest_raw,isolation_forest_norm,autoencoder_raw,autoencoder_norm,temporal_score,cross_sensor_score,hybrid_score,evidence_strength,evidence_reasons
0.034,-0.05393945464707228,0.22682506689119486,0.034213696,0.08158286,0.0,0.0,0.11223894964661642,LOW,[]
0.077,-0.03281674682364516,0.40239781131682334,0.040068768,0.0989022,0.0,0.0,0.1778704449663685,LOW,[]
0.1214,-0.03213190263046922,0.40809026209089017,0.043501295,0.10905564,0.0,0.0,0.18909489778391378,LOW,[]
0.2996,0.0024898688871393126,0.6958677332862162,0.09100736,0.24957883,1.0,0.0,0.4135097367758734,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0402,-0.0427530475145842,0.31980690505945575,0.039112587,0.0960738,0.0,0.0,0.14799897093547548,LOW,[]
0.0421,-0.03898632807811342,0.3511160191404188,0.035259612,0.08467668,0.0,0.0,0.15188314721665871,LOW,[]
0.0374,-0.03603146791206252,0.3756769283327589,0.046982702,0.119353645,0.0,0.0,0.17611990077475098,LOW,[]
0.0465,-0.004561684090796769,0.6372549588659867,0.071741916,0.19259155,0.0,0.0,0.2921222616427977,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.041,-0.028621265378622807,0.43727081139081964,0.075065844,0.20242375,0.0,0.0,0.23649311909435464,LOW,[]
0.1056,-0.014054326648695381,0.5583517557504608,0.090527736,0.24816011,0.0,0.0,0.3021455811870943,LOW,[]
0.2338,-0.021597008721631394,0.4956566977614184,0.10220451,0.28270006,1.0,0.0,0.36342704022747335,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0326,-0.03085640509788412,0.41869224570852603,0.11551071,0.32205987,0.0,0.0,0.2898976085956755,LOW,[]
0.0278,-0.041797679259695575,0.32774796204183193,0.08223598,0.22363304,0.0,0.0,0.21292090662125854,LOW,[]
0.0262,-0.03624268395171898,0.37392129264157786,0.0761299,0.20557122,0.0,0.0,0.21758199745500617,LOW,[]
0.1918,-0.021958639553840142,0.49265080863912536,0.097715385,0.26942122,1.0,0.0,0.3516858525046099,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.121,-0.028722466361678467,0.43642962500116805,0.08850555,0.24217847,0.0,0.0,0.2641181224485087,LOW,[]
0.1273,-0.02880961336879523,0.4357052557898021,0.109439135,0.30410013,0.0,0.0,0.2954916397509711,LOW,[]
0.2791,-0.02344253673105179,0.48031659931206466,0.14117506,0.39797515,1.0,0.0,0.42099255317885803,MEDIUM,"[""Abrupt temporal deviation from rolling baseline.""]"
0.2233,-0.021086619225927083,0.4998990745076153,0.12763299,0.35791767,1.0,0.0,0.4012585555699054,MEDIUM,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0555,-0.025656329819207457,0.46191546763296754,0.12080358,0.33771622,0.0,0.0,0.31298275119458385,LOW,[]
0.0661,-0.024469676808138496,0.4717789722354996,0.24570955,0.7071888,0.0,0.0,0.5017380842087206,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0068,-0.045786961613103194,0.29458889659759546,0.082780406,0.22524346,0.0,0.0,0.20167840103541954,LOW,[]
0.0041,-0.045031336317145954,0.30086968256867724,0.056442033,0.1473344,0.0,0.0,0.16433810319017408,LOW,[]
0.0009,-0.04418104759205965,0.3079373145344992,0.022823742,0.04789131,0.0,0.0,0.11641685003409205,LOW,[]
0.1131,-0.030148865284906845,0.42457334333072766,0.04091424,0.1014031,0.0,0.0,0.189383554138573,LOW,[]
0.1922,-0.022251709371923,0.49021480125317557,0.029233353,0.066850975,1.0,0.0,0.24970992795386787,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0807,-0.03183994974361237,0.41051698550234555,0.038555056,0.094424635,0.0,0.0,0.1784374132366488,LOW,[]
0.0826,-0.024538318916863755,0.4712084164377865,0.046557203,0.118095025,0.0,0.0,0.20867003764143038,LOW,[]
0.0977,0.006530495289756577,0.7294535724047855,0.040552445,0.100332916,0.0,0.0,0.2787725296128999,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0223,-0.026793758869528894,0.4524611144494764,0.07066395,0.18940292,0.0,0.0,0.2326697958288119,LOW,[]
0.0302,-0.04384334348351843,0.31074432382687,0.053543378,0.13876016,0.0,0.0,0.1656233793380978,LOW,[]
0.0151,-0.05507660245238971,0.21737305142678892,0.04790515,0.122082256,0.0,0.0,0.12776304331838512,LOW,[]
0.0122,-0.05927384654227463,0.18248540018218723,0.061803818,0.1631946,0.0,0.0,0.13756291843836893,LOW,[]
0.0866,-0.06458066730251699,0.138374905787275,0.09434719,0.25945807,0.0,0.0,0.179901504252662,LOW,[]
0.1221,-0.05396944824667438,0.22657575895959042,0.09855888,0.27191627,0.0,0.0,0.21614086281589837,LOW,[]
0.1793,-0.04705874453957143,0.28401778892616164,0.08899391,0.24362303,1.0,0.0,0.27494685326081436,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0586,-0.05065365627388957,0.25413674694810123,0.06319482,0.1673092,0.0,0.0,0.16575562148604933,LOW,[]
0.0113,-0.05753529537439872,0.19693630308819687,0.05579565,0.1454224,0.0,0.0,0.1329220904484775,LOW,[]
0.25,-0.036903300081297,0.36843022644630485,0.099945396,0.2760176,1.0,0.0,0.3235378710630876,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1346,-0.04253610898699328,0.32161010628626757,0.07002125,0.1875018,1.0,0.0,0.2536939334061325,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0763,-0.053995756879688106,0.22635708060930884,0.039874807,0.098328464,0.0,0.0,0.12470135604939078,LOW,[]
0.1859,-0.039176348593435606,0.3495365614472491,0.06469667,0.17175168,1.0,0.0,0.2593268074291546,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0252,-0.03200553653647564,0.4091406218321821,0.07289627,0.19600613,0.0,0.0,0.22326525362586083,LOW,[]
0.1472,-0.055527452898576135,0.21362556550669887,0.093399584,0.25665504,1.0,0.0,0.25713518835356297,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.099,-0.05255806315524536,0.23830724509361603,0.06768972,0.18060511,0.0,0.0,0.17169473028124338,LOW,[]
0.1709,-0.034092399781348204,0.39179453579974266,0.059591725,0.15665121,1.0,0.0,0.26295396762249496,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0968,-0.045601759033329026,0.2961283074287008,0.026428558,0.058554377,0.0,0.0,0.127795680932028,LOW,[]
0.112,-0.053370109634230944,0.23155748412033114,0.027789278,0.06257939,0.0,0.0,0.11195694192951976,LOW,[]
0.0511,-0.04929251879793539,0.2654505730063681,0.029575214,0.067862205,0.0,0.0,0.11867627450558436,LOW,[]
0.0261,-0.04172596834104064,0.3283440259034721,0.046777032,0.11874528,0.0,0.0,0.16048584891722464,LOW,[]
0.0213,-0.031217965973511064,0.41568693806798057,0.03909434,0.09601983,0.0,0.0,0.17484599483511087,LOW,[]
0.1028,-0.0376236726007545,0.3624424628836388,0.051480882,0.1326593,0.0,0.0,0.18534238944597464,LOW,[]
0.083,-0.043777056483147225,0.31129530387508175,0.04426339,0.1113099,0.0,0.0,0.1573435416024545,LOW,[]
0.1302,-0.03640437582375794,0.37257730370026837,0.03948365,0.097171426,1.0,0.0,0.223378904019779,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1062,-0.030857819578859913,0.4186804884892844,0.055385042,0.14420782,0.0,0.0,0.20832805669492907,LOW,[]
0.0083,-0.04916363487465941,0.2665218610396575,0.06977383,0.18676995,0.0,0.0,0.17417153201671215,LOW,[]
0.0261,-0.0420193383576995,0.32590552325563166,0.07898528,0.21401747,0.0,0.0,0.20739038983200947,LOW,[]
0.092,-0.05169500035361402,0.24548105566566894,0.08475566,0.23108627,0.0,0.0,0.19838745121021778,LOW,[]
0.1223,-0.04307900832839712,0.31709750647596197,0.06948729,0.18592235,0.0,0.0,0.20032042917266987,LOW,[]
0.1818,-0.031020193360720927,0.4173308314878043,0.047876857,0.12199857,1.0,0.0,0.2543785348760574,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1579,-0.0373881423607188,0.36440019912579,0.035308573,0.084821515,1.0,0.0,0.2175208171303819,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0643,-0.03179032196681475,0.41092949345563157,0.044033293,0.110629275,0.0,0.0,0.18502348575727434,LOW,[]
0.042,-0.046857678198104324,0.2856890599430266,0.03599484,0.08685149,0.0,0.0,0.1333324642449815,LOW,[]
0.0071,-0.047032241432716726,0.28423808375034726,0.04073049,0.10085958,0.0,0.0,0.1364112163371861,LOW,[]
0.045,-0.04837038851361214,0.2731153547232773,0.024325801,0.05233441,0.0,0.0,0.11260181102053601,LOW,[]
0.0917,-0.041398103462992,0.33106925114073693,0.05688554,0.14864631,0.0,0.0,0.18281393032812576,LOW,[]
0.0489,-0.042092985798510396,0.32529336294876265,0.037222028,0.09048152,0.0,0.0,0.14771876873417714,LOW,[]
0.12,-0.037210989844309206,0.36587269752646584,0.04770514,0.12149062,0.0,0.0,0.18250711929626792,LOW,[]
0.0052,-0.04875200612372105,0.26994333474894144,0.048985437,0.12527776,0.0,0.0,0.1441418792470091,LOW,[]
0.1804,-0.04347343438442247,0.3138190222158832,0.04409264,0.11080483,1.0,0.0,0.21758812340065248,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1837,-0.02282548665068712,0.48544554286245184,0.060958557,0.16069432,1.0,0.0,0.2943508208735099,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1475,-0.0076209010008226885,0.6118266324801609,0.05767177,0.15097198,1.0,0.0,0.32378397919545665,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0619,-0.019133358687830615,0.5161346498002642,0.038750265,0.09500205,0.0,0.0,0.2085314187988649,LOW,[]
0.0114,-0.017979913805772407,0.5257221271814572,0.058144912,0.15237154,0.0,0.0,0.23504240848725041,LOW,[]
0.0006,-0.011305408348439183,0.5812008683837628,0.03959693,0.0975065,0.0,0.0,0.22317351090542006,LOW,[]
0.1667,-0.00913488092733633,0.5992423742058265,0.0511431,0.13166012,1.0,0.0,0.3122727716112848,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1232,-0.011877325915479797,0.5764470679870551,0.05645958,0.1473863,0.0,0.0,0.25894726918790656,LOW,[]
0.0772,0.007555774336611476,0.7379757305278438,0.049381837,0.12645032,0.0,0.0,0.2923378767172712,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.079,-0.004560811096052775,0.6372622152312384,0.049822383,0.12775345,0.0,0.0,0.2629553903026517,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0774,0.02009090248263201,0.842168188650227,0.05871858,0.15406844,0.0,0.0,0.33742467669451726,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0066,0.010135388951963198,0.7594175845440909,0.041955814,0.10448409,0.0,0.0,0.28072731972267284,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0377,0.006537762312355144,0.7295139761708225,0.030025234,0.06919336,0.0,0.0,0.25722087444609537,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0784,-0.0019646970472638747,0.6588412131607683,0.026807934,0.059676573,0.0,0.0,0.2353306502884671,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0973,0.018631830512526704,0.8300403273813334,0.048312206,0.12328632,0.0,0.0,0.320385259094012,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0736,0.02297939038638719,0.8661774090940216,0.0728891,0.19598491,0.0,0.0,0.36520568017764266,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0386,0.015868129008109744,0.8070683361972506,0.0677301,0.18072458,0.0,0.0,0.3363427889169793,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0776,0.02324418894498792,0.868378424704431,0.046819445,0.11887073,0.0,0.0,0.32770889127026753,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1317,0.0344352521529393,0.9613989643476248,0.069599696,0.18625484,1.0,0.0,0.4447171113390279,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1025,0.01861958782817641,0.8299385657270755,0.06738543,0.17970504,0.0,0.0,0.3490840890514852,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0466,0.023832216096262626,0.8732661285731358,0.062440082,0.16507667,0.0,0.0,0.34917817508736737,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0265,0.022395629037355258,0.8613251627345151,0.08632314,0.2357229,0.0,0.0,0.37890899853882987,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0767,0.02342847602028386,0.8699102258277698,0.06118517,0.16136463,0.0,0.0,0.34932538268067725,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0295,0.018305512809775437,0.827327962323518,0.06369036,0.16877499,0.0,0.0,0.3355358848108326,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0092,0.021771795412958372,0.856139834110177,0.06734265,0.17957848,0.0,0.0,0.347551191785406,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1862,0.03166933394127214,0.9384085478092381,0.055638522,0.14495762,1.0,0.0,0.4226213728053912,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0105,0.018813076459365363,0.831546850530188,0.07841285,0.21232422,0.0,0.0,0.3566761636399867,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0591,0.03493094462282287,0.9655191788606549,0.08581892,0.2342314,0.0,0.0,0.41268145241298393,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0154,0.0302766611543116,0.926832599056003,0.059567425,0.15657933,0.0,0.0,0.3578794449985735,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0154,0.017908956523370434,0.8240317715081463,0.08729004,0.23858298,0.0,0.0,0.36804102325895105,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1881,0.013797192099948563,0.7898546304764852,0.059753995,0.1571312,1.0,0.0,0.3843319866771252,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1242,0.015929494332552085,0.8075784070894382,0.051017545,0.13128874,0.0,0.0,0.3203378906561512,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1319,0.02400179619865317,0.8746756847827646,0.0499445,0.12811467,0.0,0.0,0.33965004069235954,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1007,0.02535160331321662,0.8858953324496371,0.07420718,0.1998838,0.0,0.0,0.3757805015975125,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.083,0.02256281671602467,0.8627148330279035,0.06500719,0.17267019,0.0,0.0,0.35344954269134526,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0635,0.02232739538294326,0.8607580020244656,0.10111184,0.27946794,0.0,0.0,0.4043113707725924,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0188,0.016478564640069138,0.8121423002029183,0.07461795,0.20109887,0.0,0.0,0.34607212716653113,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0138,0.0251385651729229,0.8841245513892081,0.050945293,0.13107501,0.0,0.0,0.3321548702685805,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.2579,0.04237411271808322,1.0,0.07717679,0.20866793,1.0,0.0,0.4801239669704437,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0355,0.026432242314802457,0.8948776446052484,0.07387692,0.1989069,0.0,0.0,0.3714667426308421,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.275,0.06331933012837809,1.0,0.12404233,0.34729648,1.0,1.0,0.601148238182068,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline."", ""Concurrent multi-sensor abnormality detected.""]"
0.142,0.052620388318731504,1.0,0.050681066,0.13029343,1.0,0.0,0.4293467144489288,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.027,0.019105674471289524,0.8339789362455445,0.065339796,0.17365405,0.0,0.0,0.33972070569113005,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0989,0.019658356961788637,0.8385728539602657,0.045667954,0.11546462,0.0,0.0,0.3191941663341731,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1507,0.009875465267803696,0.7572570890739746,0.05073467,0.13045199,1.0,0.0,0.3574731227992531,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0754,0.008317403975071191,0.7443064248203607,0.03773548,0.09200032,0.0,0.0,0.276832087722998,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1472,0.009325211185584048,0.7526833563805005,0.035210427,0.084531195,1.0,0.0,0.33279060464502513,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0676,0.011422238432064469,0.7701139259778104,0.036821987,0.0892982,0.0,0.0,0.28244327958710913,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1223,0.012131671419018608,0.7760107597335404,0.027997183,0.06319438,0.0,0.0,0.27663041752529816,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0556,0.005842930697392279,0.7237385095700195,0.037626978,0.091679364,0.0,0.0,0.26852123509241854,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0,0.0031481452464124926,0.7013393512224317,0.046875894,0.11903772,0.0,0.0,0.2699206641571271,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0219,0.0025794287399891758,0.6966121581623567,0.06342637,0.16799411,0.0,0.0,0.29517070333688294,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0555,-0.009069921307785,0.599782321014579,0.023690589,0.05045545,0.0,0.0,0.21071242181020253,LOW,[]
0.0994,-0.012786652935235232,0.5688887074883235,0.017746272,0.032872126,0.0,0.0,0.1970426749996976,LOW,[]
0.1709,-0.02024596584214927,0.5068866171529225,0.026011543,0.057320844,1.0,0.0,0.24781640733690058,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0744,-0.012468060408686865,0.5715368605900557,0.022839757,0.047938682,0.0,0.0,0.20287039924647662,LOW,[]
0.0441,0.002994214254676164,0.7000598710110295,0.04855228,0.12399646,0.0,0.0,0.27642619077713815,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0479,-0.011273211899997415,0.58146848647804,0.041109506,0.1019807,0.0,0.0,0.23022089648786465,LOW,[]
0.0875,-0.02707144834987879,0.4501529490110905,0.047883004,0.12201675,0.0,0.0,0.20480425984137152,LOW,[]
0.0952,-0.024147292350935046,0.4744586440079131,0.02999734,0.069110855,0.0,0.0,0.1864130209324574,LOW,[]
0.0011,-0.007950457799315025,0.6090873439363289,0.037794426,0.09217468,0.0,0.0,0.22892354270135307,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0825,-0.03203473684170849,0.40889790779330726,0.029751034,0.06838228,0.0,0.0,0.16511051138036964,LOW,[]
0.1564,-0.022039115188305036,0.4919818921289644,0.04102448,0.10172919,1.0,0.0,0.2640991635585368,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0269,-0.04098200059876733,0.33452791384847286,0.02648792,0.058729973,0.0,0.0,0.13241336049971378,LOW,[]
0.1064,-0.03258595719939206,0.4043161433817178,0.034486335,0.082389325,0.0,0.0,0.1731295054662594,LOW,[]
0.005,-0.03781009398279278,0.3608929213221266,0.025376186,0.055441454,0.0,0.0,0.13648860342310054,LOW,[]
0.102,-0.03427233931053264,0.39029887164372346,0.029152231,0.06661102,0.0,0.0,0.16059517237167997,LOW,[]
0.1139,-0.03286952054737402,0.4019591541339427,0.028195353,0.06378057,0.0,0.0,0.16386803051023094,LOW,[]
0.25,-0.02804608217929483,0.44205175584631806,0.043947287,0.11037488,1.0,0.0,0.26280296816252957,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0765,-0.039198093142050416,0.3493558199387023,0.022770153,0.047732797,0.0,0.0,0.13632314424160807,LOW,[]
0.079,-0.039030136145619565,0.35075188483035147,0.024085958,0.051624954,0.0,0.0,0.13893804232250329,LOW,[]
0.0375,-0.034972072882561434,0.38448265979082896,0.026335903,0.058280304,0.0,0.0,0.1482349499743924,LOW,[]
0.2122,-0.02079037476121487,0.5023614696761333,0.06543174,0.173926,1.0,0.0,0.30889143881620057,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1544,-0.04658417808934301,0.2879624031666958,0.0386992,0.094850995,1.0,0.0,0.19925421827328338,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0789,-0.051466246869755095,0.24738246325477978,0.021317147,0.043434795,0.0,0.0,0.10382213647253817,LOW,[]
0.0511,-0.05064400149729914,0.25421699781541274,0.01995515,0.039406,0.0,0.0,0.10107810012854411,LOW,[]
0.0864,-0.04954625729415035,0.263341489051825,0.014660242,0.023743633,0.0,0.0,0.09951426330597583,LOW,[]
0.1257,-0.040856563159134884,0.3355705545796753,0.019241521,0.037295084,1.0,0.0,0.18188870859723688,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0483,-0.03844759277346965,0.3555940073200582,0.017891558,0.033301882,0.0,0.0,0.12815914341892357,LOW,[]
0.102,-0.021446176326087696,0.49691042232435195,0.031594753,0.07383601,0.0,0.0,0.1961911335346736,LOW,[]
0.0961,-0.018073286363577912,0.5249460109578653,0.055729292,0.14522612,0.0,0.0,0.23970686376175535,LOW,[]
0.9392,0.04427379541212939,1.0,205.48984,1.0,1.0,0.0,0.9439200000000001,HIGH,"[""Strong statistical anomaly detected."", ""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.7356,0.05353681914640651,1.0,272.08893,1.0,0.0,0.0,0.87356,HIGH,"[""Strong statistical anomaly detected."", ""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.6924,0.0459243883117072,1.0,398.38593,1.0,0.0,0.0,0.86924,HIGH,"[""Strong statistical anomaly detected."", ""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0,0.011606284807803124,0.7716437263973468,309.15402,1.0,0.0,0.0,0.731493117919204,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0431,0.0061125599841144185,0.7259796783748461,185.01636,1.0,0.0,0.0,0.7221039035124539,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0,0.012247323327338022,0.7769720627592434,183.56813,1.0,0.0,0.0,0.733091618827773,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.133,0.005883711741944575,0.7240774831510796,135.39926,1.0,1.0,0.0,0.7805232449453239,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1382,-0.00037680544709262076,0.6720398280553636,115.11999,1.0,1.0,0.0,0.7654319484166091,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.088,0.0013512959729982121,0.6864038722634961,71.242485,1.0,0.0,0.0,0.7147211616790488,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0183,-0.03241614296151357,0.4057276457343567,9.27303,1.0,0.0,0.0,0.623548293720307,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0454,-0.034580754639186695,0.3877353117948925,9.317291,1.0,0.0,0.0,0.6208605935384678,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0576,-0.018016649440811938,0.5254167791969079,9.059608,1.0,0.0,0.0,0.6633850337590723,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0491,-0.025879322748976197,0.4600619419868103,9.1300535,1.0,0.0,0.0,0.6429285825960431,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0224,-0.028579804207492565,0.43761543820965787,9.055961,1.0,0.0,0.0,0.6335246314628973,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.1023,-0.027115821106634908,0.4497841209826707,9.027149,1.0,0.0,0.0,0.6451652362948012,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.1675,-0.01889182900535674,0.5181422536343312,8.842078,1.0,1.0,0.0,0.7221926760902995,HIGH,"[""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.144,0.0029364280273049825,0.6995795497087431,8.7077875,1.0,1.0,0.0,0.774273864912623,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0674,0.000426004735163632,0.6787128165817323,8.342702,1.0,0.0,0.0,0.7103538449745197,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0363,-0.0028721640331949017,0.6512983133333675,8.155404,1.0,0.0,0.0,0.6990194940000103,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0335,-0.017711818973094595,0.5279505415463697,7.915262,1.0,0.0,0.0,0.661735162463911,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0245,-0.0196155280611382,0.5121268397762243,7.8550725,1.0,0.0,0.0,0.6560880519328673,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0516,-0.007451688947829438,0.6132331294493122,7.667741,1.0,0.0,0.0,0.6891299388347937,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0602,-0.024787009334778454,0.46914129230054813,7.8953786,1.0,0.0,0.0,0.6467623876901645,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0688,-0.020802845769980316,0.5022578101807216,7.8194036,1.0,0.0,0.0,0.6575573430542164,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0865,-0.023136464009858693,0.4828606873192894,7.7622027,1.0,0.0,0.0,0.6535082061957869,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.1304,-0.031490381183224614,0.41342261256613155,5.3246145,1.0,1.0,0.0,0.6870667837698395,HIGH,"[""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0932,-0.032177423932735205,0.40771188730885566,2.707769,1.0,0.0,0.0,0.6316335661926566,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.081,-0.03621977562276185,0.37411170753624146,0.026929839,0.06003717,0.0,0.0,0.15035209706361918,LOW,[]
0.0773,-0.03950267748427522,0.3468241033936213,0.04809837,0.12265381,0.0,0.0,0.17310413710310074,LOW,[]
0.0208,-0.04249329246087491,0.3219659988669071,0.044515923,0.11205691,0.0,0.0,0.15469825515590646,LOW,[]
0.1007,-0.04776188559690042,0.27817325392688147,0.03424201,0.08166662,0.0,0.0,0.1343552854708577,LOW,[]
0.0773,-0.03716424943892477,0.3662612055396199,0.027364254,0.06132217,0.0,0.0,0.14826944728240846,LOW,[]
0.028,-0.05230855538565604,0.24038116308881396,0.033986848,0.080911845,0.0,0.0,0.11537027141104207,LOW,[]
