station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,pressure
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:30,2024-05-12 20:30:00,2024,5,12,20,133,951.94
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:35,2024-05-12 20:35:00,2024,5,12,20,133,952.02
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:40,2024-05-12 20:40:00,2024,5,12,20,133,952.0
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:45,2024-05-12 20:45:00,2024,5,12,20,133,951.88
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:50,2024-05-12 20:50:00,2024,5,12,20,133,951.84
Shivajinagar AWS,18.5308,73.8474,12-05-2024 20:55,2024-05-12 20:55:00,2024,5,12,20,133,951.64
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:00,2024-05-12 21:00:00,2024,5,12,21,133,951.66
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:05,2024-05-12 21:05:00,2024,5,12,21,133,951.46
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:10,2024-05-12 21:10:00,2024,5,12,21,133,951.38
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:15,2024-05-12 21:15:00,2024,5,12,21,133,951.33
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:20,2024-05-12 21:20:00,2024,5,12,21,133,951.34
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:25,2024-05-12 21:25:00,2024,5,12,21,133,951.27
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:30,2024-05-12 21:30:00,2024,5,12,21,133,951.24
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:35,2024-05-12 21:35:00,2024,5,12,21,133,951.16
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:40,2024-05-12 21:40:00,2024,5,12,21,133,951.08
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:45,2024-05-12 21:45:00,2024,5,12,21,133,951.01
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:50,2024-05-12 21:50:00,2024,5,12,21,133,950.92
Shivajinagar AWS,18.5308,73.8474,12-05-2024 21:55,2024-05-12 21:55:00,2024,5,12,21,133,950.71
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:00,2024-05-12 22:00:00,2024,5,12,22,133,950.57
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:05,2024-05-12 22:05:00,2024,5,12,22,133,950.52
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:10,2024-05-12 22:10:00,2024,5,12,22,133,950.43
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:15,2024-05-12 22:15:00,2024,5,12,22,133,950.35
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:20,2024-05-12 22:20:00,2024,5,12,22,133,950.26
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:25,2024-05-12 22:25:00,2024,5,12,22,133,950.12
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:30,2024-05-12 22:30:00,2024,5,12,22,133,950.02
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:35,2024-05-12 22:35:00,2024,5,12,22,133,949.94
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:40,2024-05-12 22:40:00,2024,5,12,22,133,949.88
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:45,2024-05-12 22:45:00,2024,5,12,22,133,949.85
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:50,2024-05-12 22:50:00,2024,5,12,22,133,949.78
Shivajinagar AWS,18.5308,73.8474,12-05-2024 22:55,2024-05-12 22:55:00,2024,5,12,22,133,949.64
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:00,2024-05-12 23:00:00,2024,5,12,23,133,949.48
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:05,2024-05-12 23:05:00,2024,5,12,23,133,949.64
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:10,2024-05-12 23:10:00,2024,5,12,23,133,949.5
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:15,2024-05-12 23:15:00,2024,5,12,23,133,949.41
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:20,2024-05-12 23:20:00,2024,5,12,23,133,949.41
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:25,2024-05-12 23:25:00,2024,5,12,23,133,949.39
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:30,2024-05-12 23:30:00,2024,5,12,23,133,949.39
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:35,2024-05-12 23:35:00,2024,5,12,23,133,949.31
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:40,2024-05-12 23:40:00,2024,5,12,23,133,949.29
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:45,2024-05-12 23:45:00,2024,5,12,23,133,949.26
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:50,2024-05-12 23:50:00,2024,5,12,23,133,949.19
Shivajinagar AWS,18.5308,73.8474,12-05-2024 23:55,2024-05-12 23:55:00,2024,5,12,23,133,949.18
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:00,2024-05-13 00:00:00,2024,5,13,0,134,949.23
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:05,2024-05-13 00:05:00,2024,5,13,0,134,949.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:10,2024-05-13 00:10:00,2024,5,13,0,134,949.17
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:15,2024-05-13 00:15:00,2024,5,13,0,134,949.23
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:20,2024-05-13 00:20:00,2024,5,13,0,134,949.27
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:25,2024-05-13 00:25:00,2024,5,13,0,134,949.37
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:30,2024-05-13 00:30:00,2024,5,13,0,134,949.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:35,2024-05-13 00:35:00,2024,5,13,0,134,949.25
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:40,2024-05-13 00:40:00,2024,5,13,0,134,949.28
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:45,2024-05-13 00:45:00,2024,5,13,0,134,949.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:50,2024-05-13 00:50:00,2024,5,13,0,134,949.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 00:55,2024-05-13 00:55:00,2024,5,13,0,134,949.27
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:00,2024-05-13 01:00:00,2024,5,13,1,134,949.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:05,2024-05-13 01:05:00,2024,5,13,1,134,949.22
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:10,2024-05-13 01:10:00,2024,5,13,1,134,949.29
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:15,2024-05-13 01:15:00,2024,5,13,1,134,949.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:20,2024-05-13 01:20:00,2024,5,13,1,134,949.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:25,2024-05-13 01:25:00,2024,5,13,1,134,949.22
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:30,2024-05-13 01:30:00,2024,5,13,1,134,949.17
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:35,2024-05-13 01:35:00,2024,5,13,1,134,949.11
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:40,2024-05-13 01:40:00,2024,5,13,1,134,949.12
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:45,2024-05-13 01:45:00,2024,5,13,1,134,949.21
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:50,2024-05-13 01:50:00,2024,5,13,1,134,949.29
Shivajinagar AWS,18.5308,73.8474,13-05-2024 01:55,2024-05-13 01:55:00,2024,5,13,1,134,949.24
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:00,2024-05-13 02:00:00,2024,5,13,2,134,949.33
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:05,2024-05-13 02:05:00,2024,5,13,2,134,949.29
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:10,2024-05-13 02:10:00,2024,5,13,2,134,949.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:15,2024-05-13 02:15:00,2024,5,13,2,134,949.21
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:20,2024-05-13 02:20:00,2024,5,13,2,134,949.35
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:25,2024-05-13 02:25:00,2024,5,13,2,134,949.45
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:30,2024-05-13 02:30:00,2024,5,13,2,134,949.49
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:35,2024-05-13 02:35:00,2024,5,13,2,134,949.51
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:40,2024-05-13 02:40:00,2024,5,13,2,134,949.53
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:45,2024-05-13 02:45:00,2024,5,13,2,134,949.59
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:50,2024-05-13 02:50:00,2024,5,13,2,134,949.56
Shivajinagar AWS,18.5308,73.8474,13-05-2024 02:55,2024-05-13 02:55:00,2024,5,13,2,134,949.6
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:00,2024-05-13 03:00:00,2024,5,13,3,134,949.64
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:05,2024-05-13 03:05:00,2024,5,13,3,134,949.6
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:10,2024-05-13 03:10:00,2024,5,13,3,134,949.6
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:15,2024-05-13 03:15:00,2024,5,13,3,134,949.71
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:20,2024-05-13 03:20:00,2024,5,13,3,134,949.78
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:25,2024-05-13 03:25:00,2024,5,13,3,134,949.83
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:30,2024-05-13 03:30:00,2024,5,13,3,134,949.84
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:35,2024-05-13 03:35:00,2024,5,13,3,134,950.04
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:40,2024-05-13 03:40:00,2024,5,13,3,134,950.05
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:45,2024-05-13 03:45:00,2024,5,13,3,134,950.15
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:50,2024-05-13 03:50:00,2024,5,13,3,134,950.18
Shivajinagar AWS,18.5308,73.8474,13-05-2024 03:55,2024-05-13 03:55:00,2024,5,13,3,134,950.27
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:00,2024-05-13 04:00:00,2024,5,13,4,134,950.38
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:05,2024-05-13 04:05:00,2024,5,13,4,134,950.35
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:10,2024-05-13 04:10:00,2024,5,13,4,134,950.42
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:15,2024-05-13 04:15:00,2024,5,13,4,134,950.6
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:20,2024-05-13 04:20:00,2024,5,13,4,134,950.82
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:25,2024-05-13 04:25:00,2024,5,13,4,134,950.87
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:30,2024-05-13 04:30:00,2024,5,13,4,134,950.94
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:35,2024-05-13 04:35:00,2024,5,13,4,134,951.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:40,2024-05-13 04:40:00,2024,5,13,4,134,951.34
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:45,2024-05-13 04:45:00,2024,5,13,4,134,951.34
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:50,2024-05-13 04:50:00,2024,5,13,4,134,951.35
Shivajinagar AWS,18.5308,73.8474,13-05-2024 04:55,2024-05-13 04:55:00,2024,5,13,4,134,951.48
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:00,2024-05-13 05:00:00,2024,5,13,5,134,951.46
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:05,2024-05-13 05:05:00,2024,5,13,5,134,951.6
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:10,2024-05-13 05:10:00,2024,5,13,5,134,951.68
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:15,2024-05-13 05:15:00,2024,5,13,5,134,951.77
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:20,2024-05-13 05:20:00,2024,5,13,5,134,951.79
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:25,2024-05-13 05:25:00,2024,5,13,5,134,951.79
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:30,2024-05-13 05:30:00,2024,5,13,5,134,951.95
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:35,2024-05-13 05:35:00,2024,5,13,5,134,951.97
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:40,2024-05-13 05:40:00,2024,5,13,5,134,951.97
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:45,2024-05-13 05:45:00,2024,5,13,5,134,952.0
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:50,2024-05-13 05:50:00,2024,5,13,5,134,952.05
Shivajinagar AWS,18.5308,73.8474,13-05-2024 05:55,2024-05-13 05:55:00,2024,5,13,5,134,952.01
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:00,2024-05-13 06:00:00,2024,5,13,6,134,951.99
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:05,2024-05-13 06:05:00,2024,5,13,6,134,951.98
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:10,2024-05-13 06:10:00,2024,5,13,6,134,952.08
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:15,2024-05-13 06:15:00,2024,5,13,6,134,952.04
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:20,2024-05-13 06:20:00,2024,5,13,6,134,951.93
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:25,2024-05-13 06:25:00,2024,5,13,6,134,951.8
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:30,2024-05-13 06:30:00,2024,5,13,6,134,951.72
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:35,2024-05-13 06:35:00,2024,5,13,6,134,951.86
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:40,2024-05-13 06:40:00,2024,5,13,6,134,951.89
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:45,2024-05-13 06:45:00,2024,5,13,6,134,951.96
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:50,2024-05-13 06:50:00,2024,5,13,6,134,952.02
Shivajinagar AWS,18.5308,73.8474,13-05-2024 06:55,2024-05-13 06:55:00,2024,5,13,6,134,952.04
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:00,2024-05-13 07:00:00,2024,5,13,7,134,952.05
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:05,2024-05-13 07:05:00,2024,5,13,7,134,952.14
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:10,2024-05-13 07:10:00,2024,5,13,7,134,952.16
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:15,2024-05-13 07:15:00,2024,5,13,7,134,952.27
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:20,2024-05-13 07:20:00,2024,5,13,7,134,952.31
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:25,2024-05-13 07:25:00,2024,5,13,7,134,952.25
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:30,2024-05-13 07:30:00,2024,5,13,7,134,952.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:35,2024-05-13 07:35:00,2024,5,13,7,134,952.13
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:40,2024-05-13 07:40:00,2024,5,13,7,134,952.21
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:45,2024-05-13 07:45:00,2024,5,13,7,134,952.16
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:50,2024-05-13 07:50:00,2024,5,13,7,134,952.07
Shivajinagar AWS,18.5308,73.8474,13-05-2024 07:55,2024-05-13 07:55:00,2024,5,13,7,134,952.07
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:00,2024-05-13 08:00:00,2024,5,13,8,134,952.04
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:05,2024-05-13 08:05:00,2024,5,13,8,134,952.04
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:10,2024-05-13 08:10:00,2024,5,13,8,134,952.16
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:15,2024-05-13 08:15:00,2024,5,13,8,134,952.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:20,2024-05-13 08:20:00,2024,5,13,8,134,952.15
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:25,2024-05-13 08:25:00,2024,5,13,8,134,951.99
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:30,2024-05-13 08:30:00,2024,5,13,8,134,951.91
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:35,2024-05-13 08:35:00,2024,5,13,8,134,951.92
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:40,2024-05-13 08:40:00,2024,5,13,8,134,951.78
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:45,2024-05-13 08:45:00,2024,5,13,8,134,951.91
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:50,2024-05-13 08:50:00,2024,5,13,8,134,951.85
Shivajinagar AWS,18.5308,73.8474,13-05-2024 08:55,2024-05-13 08:55:00,2024,5,13,8,134,951.8
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:00,2024-05-13 09:00:00,2024,5,13,9,134,951.69
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:05,2024-05-13 09:05:00,2024,5,13,9,134,951.68
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:10,2024-05-13 09:10:00,2024,5,13,9,134,951.53
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:15,2024-05-13 09:15:00,2024,5,13,9,134,951.64
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:20,2024-05-13 09:20:00,2024,5,13,9,134,951.69
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:25,2024-05-13 09:25:00,2024,5,13,9,134,951.7
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:30,2024-05-13 09:30:00,2024,5,13,9,134,951.51
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:35,2024-05-13 09:35:00,2024,5,13,9,134,951.46
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:40,2024-05-13 09:40:00,2024,5,13,9,134,951.49
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:45,2024-05-13 09:45:00,2024,5,13,9,134,951.47
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:50,2024-05-13 09:50:00,2024,5,13,9,134,951.31
Shivajinagar AWS,18.5308,73.8474,13-05-2024 09:55,2024-05-13 09:55:00,2024,5,13,9,134,951.19
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:00,2024-05-13 10:00:00,2024,5,13,10,134,951.09
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:05,2024-05-13 10:05:00,2024,5,13,10,134,950.97
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:10,2024-05-13 10:10:00,2024,5,13,10,134,951.03
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:15,2024-05-13 10:15:00,2024,5,13,10,134,950.81
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:20,2024-05-13 10:20:00,2024,5,13,10,134,950.8
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:25,2024-05-13 10:25:00,2024,5,13,10,134,950.64
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:30,2024-05-13 10:30:00,2024,5,13,10,134,950.5
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:35,2024-05-13 10:35:00,2024,5,13,10,134,950.29
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:40,2024-05-13 10:40:00,2024,5,13,10,134,950.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:45,2024-05-13 10:45:00,2024,5,13,10,134,950.28
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:50,2024-05-13 10:50:00,2024,5,13,10,134,950.25
Shivajinagar AWS,18.5308,73.8474,13-05-2024 10:55,2024-05-13 10:55:00,2024,5,13,10,134,950.11
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:00,2024-05-13 11:00:00,2024,5,13,11,134,950.14
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:05,2024-05-13 11:05:00,2024,5,13,11,134,950.2
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:10,2024-05-13 11:10:00,2024,5,13,11,134,950.16
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:15,2024-05-13 11:15:00,2024,5,13,11,134,950.28
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:20,2024-05-13 11:20:00,2024,5,13,11,134,950.29
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:25,2024-05-13 11:25:00,2024,5,13,11,134,950.3
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:30,2024-05-13 11:30:00,2024,5,13,11,134,950.18
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:35,2024-05-13 11:35:00,2024,5,13,11,134,950.18
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:40,2024-05-13 11:40:00,2024,5,13,11,134,950.16
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:45,2024-05-13 11:45:00,2024,5,13,11,134,950.15
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:50,2024-05-13 11:50:00,2024,5,13,11,134,950.06
Shivajinagar AWS,18.5308,73.8474,13-05-2024 11:55,2024-05-13 11:55:00,2024,5,13,11,134,950.03
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:00,2024-05-13 12:00:00,2024,5,13,12,134,949.93
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:05,2024-05-13 12:05:00,2024,5,13,12,134,949.73
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:10,2024-05-13 12:10:00,2024,5,13,12,134,949.79
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:15,2024-05-13 12:15:00,2024,5,13,12,134,949.65
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:20,2024-05-13 12:20:00,2024,5,13,12,134,949.64
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:25,2024-05-13 12:25:00,2024,5,13,12,134,949.66
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:30,2024-05-13 12:30:00,2024,5,13,12,134,949.68
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:35,2024-05-13 12:35:00,2024,5,13,12,134,949.65
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:40,2024-05-13 12:40:00,2024,5,13,12,134,949.67
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:45,2024-05-13 12:45:00,2024,5,13,12,134,949.7
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:50,2024-05-13 12:50:00,2024,5,13,12,134,949.76
Shivajinagar AWS,18.5308,73.8474,13-05-2024 12:55,2024-05-13 12:55:00,2024,5,13,12,134,949.9
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:00,2024-05-13 13:00:00,2024,5,13,13,134,949.92
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:05,2024-05-13 13:05:00,2024,5,13,13,134,949.92
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:10,2024-05-13 13:10:00,2024,5,13,13,134,949.85
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:15,2024-05-13 13:15:00,2024,5,13,13,134,949.9
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:20,2024-05-13 13:20:00,2024,5,13,13,134,949.96
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:25,2024-05-13 13:25:00,2024,5,13,13,134,949.96
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:30,2024-05-13 13:30:00,2024,5,13,13,134,950.02
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:35,2024-05-13 13:35:00,2024,5,13,13,134,950.01
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:40,2024-05-13 13:40:00,2024,5,13,13,134,950.09
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:45,2024-05-13 13:45:00,2024,5,13,13,134,950.18
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:50,2024-05-13 13:50:00,2024,5,13,13,134,950.28
Shivajinagar AWS,18.5308,73.8474,13-05-2024 13:55,2024-05-13 13:55:00,2024,5,13,13,134,950.31
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:00,2024-05-13 14:00:00,2024,5,13,14,134,950.25
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:05,2024-05-13 14:05:00,2024,5,13,14,134,950.23
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:10,2024-05-13 14:10:00,2024,5,13,14,134,950.32
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:15,2024-05-13 14:15:00,2024,5,13,14,134,950.55
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:20,2024-05-13 14:20:00,2024,5,13,14,134,950.56
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:25,2024-05-13 14:25:00,2024,5,13,14,134,950.63
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:30,2024-05-13 14:30:00,2024,5,13,14,134,950.62
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:35,2024-05-13 14:35:00,2024,5,13,14,134,950.59
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:40,2024-05-13 14:40:00,2024,5,13,14,134,950.58
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:45,2024-05-13 14:45:00,2024,5,13,14,134,950.47
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:50,2024-05-13 14:50:00,2024,5,13,14,134,950.64
Shivajinagar AWS,18.5308,73.8474,13-05-2024 14:55,2024-05-13 14:55:00,2024,5,13,14,134,950.52
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:00,2024-05-13 15:00:00,2024,5,13,15,134,950.56
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:05,2024-05-13 15:05:00,2024,5,13,15,134,950.54
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:10,2024-05-13 15:10:00,2024,5,13,15,134,950.54
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:15,2024-05-13 15:15:00,2024,5,13,15,134,950.73
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:20,2024-05-13 15:20:00,2024,5,13,15,134,950.82
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:25,2024-05-13 15:25:00,2024,5,13,15,134,950.82
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:30,2024-05-13 15:30:00,2024,5,13,15,134,950.85
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:35,2024-05-13 15:35:00,2024,5,13,15,134,950.87
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:40,2024-05-13 15:40:00,2024,5,13,15,134,950.95
Shivajinagar AWS,18.5308,73.8474,13-05-2024 15:45,2024-05-13 15:45:00,2024,5,13,15,134,951.05
